Date,Adj Close,Close,High,Low,Open,Volume,SMA20,EMA20,RSI,MACD,BB_High,BB_Low,Target
2022-09-12,160.43637084960938,163.42999267578125,164.25999450683594,159.3000030517578,159.58999633789062,104956000,163.97250061035157,160.86540901170002,54.36853438784715,-1.1053163283723677,177.97903871180597,149.96596250889718,0
2022-09-13,151.02207946777344,153.83999633789062,160.5399932861328,153.3699951171875,159.89999389648438,122656600,163.00500030517577,160.19632209038485,41.13764835934863,-1.4959675258779441,177.00428395794245,149.0057166524091,1
2022-09-14,152.46511840820312,155.30999755859375,157.10000610351562,153.61000061035156,154.7899932861328,87965400,162.11900024414064,159.7309578492619,43.410952907627326,-1.6677201612934596,175.7051127466469,148.53288774163437,0
2022-09-15,149.5789794921875,152.3699951171875,155.24000549316406,151.3800048828125,154.64999389648438,90481100,161.0099998474121,159.02991377954052,40.07720952862996,-2.0178089432121737,173.96243511818082,148.0575645766434,0
2022-09-16,147.9395751953125,150.6999969482422,151.35000610351562,148.3699951171875,151.2100067138672,162278800,159.8375,158.23658836703592,38.27897578300494,-2.4023192793525254,172.04380571094197,147.63119428905804,1
2022-09-19,151.6503448486328,154.47999572753906,154.55999755859375,149.10000610351562,149.30999755859375,81474200,158.9854995727539,157.87881763946478,44.36403288495085,-2.37465859416983,170.1450098392278,147.82598930627998,1
2022-09-20,154.02598571777344,156.89999389648438,158.0800018310547,153.0800018310547,153.39999389648438,107689800,158.45199890136718,157.7855963306095,47.9051049276233,-2.1328771937926376,168.91752753781046,147.9864702649239,0
2022-09-21,150.90423583984375,153.72000122070312,158.74000549316406,153.60000610351562,157.33999633789062,101696800,157.7764991760254,157.39839679633272,43.94685939154646,-2.172815658302568,167.61366364950916,147.93933470254163,0
2022-09-22,149.9421844482422,152.74000549316406,154.47000122070312,150.91000366210938,152.3800048828125,86652500,157.03699951171876,156.95474048174523,42.77390117299206,-2.2575213434253953,166.01639084329733,148.0576081801402,0
2022-09-23,147.6744842529297,150.42999267578125,151.47000122070312,148.55999755859375,151.19000244140625,96029900,156.05699920654297,156.3333359287963,40.05972781480749,-2.482433984228237,163.25107789429836,148.86292051878758,1
2022-09-26,148.00830078125,150.77000427246094,153.77000427246094,149.63999938964844,149.66000366210938,93339400,155.41449966430665,155.80349481866912,40.65661881706907,-2.6032343135069596,162.06688473856659,148.7621145900467,1
2022-09-27,148.98016357421875,151.75999450683594,154.72000122070312,149.9499969482422,152.74000549316406,84442700,154.93349914550782,155.41839955087548,42.45349093199625,-2.58923837827939,161.1690754834808,148.69792280753484,0
2022-09-28,147.09530639648438,149.83999633789062,150.63999938964844,144.83999633789062,147.63999938964844,146691400,154.47999877929686,154.88712305440072,39.92837618814498,-2.701928158990995,160.81134922562381,148.1486483329699,0
2022-09-29,139.87013244628906,142.47999572753906,146.72000122070312,140.67999267578125,146.10000610351562,128138200,153.74299850463868,153.7054918804139,32.056976171172636,-3.3465492249441695,161.8183816427613,145.66761536651606,0
2022-09-30,135.66854858398438,138.1999969482422,143.10000610351562,138.0,141.27999877929688,124925300,152.75499801635743,152.22877807734992,28.53418943073791,-4.154881310578531,163.05390964803902,142.45608638467584,1
2022-10-03,139.8406982421875,142.4499969482422,143.07000732421875,137.69000244140625,138.2100067138672,114311700,152.08699798583984,151.29746558886347,36.049357212299505,-4.401809510883766,163.20701100724668,140.966984964433,1
2022-10-04,143.42381286621094,146.10000610351562,146.22000122070312,144.25999450683594,145.02999877929688,87830100,151.66549835205078,150.80246944740176,41.71782656783951,-4.253939883227787,163.01975771211283,140.31123899198872,1
2022-10-05,143.7183380126953,146.39999389648438,147.3800048828125,143.00999450683594,144.07000732421875,79471000,151.18749771118163,150.3831860616001,42.171514284993705,-4.065679013309165,162.5831905021113,139.79180492025196,0
2022-10-06,142.76609802246094,145.42999267578125,147.5399932861328,145.22000122070312,145.80999755859375,68402200,150.73599700927736,149.9114533581888,41.058557375451095,-3.9492276711405907,162.2917017676193,139.18029225093542,0
2022-10-07,137.52391052246094,140.08999633789062,143.10000610351562,139.4499969482422,142.5399932861328,85925600,149.8719970703125,148.97607649911276,35.503553800389454,-4.238968034901319,161.88922673291452,137.85476740771045,1
2022-10-10,137.8478546142578,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,74899000,148.72149734497071,148.16121189623968,36.07910449341468,-4.391340332978416,159.68614134148885,137.75685334845258,0
2022-10-11,136.4342498779297,138.97999572753906,141.35000610351562,138.22000122070312,139.89999389648438,77033700,147.97849731445314,147.28681035636342,34.62701169481595,-4.575548563743865,159.45694608392384,136.50004854498243,0
2022-10-12,135.80596923828125,138.33999633789062,140.36000061035156,138.16000366210938,139.1300048828125,70433700,147.12999725341797,146.4347328307946,33.97257431941806,-4.718782330455184,158.82208593714458,135.43790856969136,1
2022-10-13,140.3708038330078,142.99000549316406,143.58999633789062,134.3699951171875,134.99000549316406,113224000,146.6609977722168,146.10666356054406,42.47885202387151,-4.406286319560991,158.22652787538075,135.09546766905285,0
2022-10-14,135.84527587890625,138.3800048828125,144.52000427246094,138.19000244140625,144.30999755859375,88598000,146.0449981689453,145.370791305522,37.34254513097085,-4.478988509919105,157.99053835348087,134.09945798440975,1
2022-10-17,139.80140686035156,142.41000366210938,142.89999389648438,140.27000427246094,141.07000732421875,85250900,145.44149856567384,145.0888115299589,43.74607762801035,-4.1634249272652255,156.82797666322475,134.05502046812293,1
2022-10-18,141.1168670654297,143.75,146.6999969482422,140.61000061035156,145.49000549316406,99136600,144.78399887084962,144.9613056699628,45.73205203740543,-3.761847769431,154.89515461594243,134.6728431257568,1
2022-10-19,141.22486877441406,143.86000061035156,144.9499969482422,141.5,141.69000244140625,61758300,144.29099884033204,144.85641947380935,45.90089659744753,-3.395576753556412,153.5356514210905,135.04634625957357,0
2022-10-20,140.76348876953125,143.38999938964844,145.88999938964844,142.64999389648438,143.02000427246094,64522000,143.82349853515626,144.71676041817497,45.25303835139011,-3.1074092259209465,152.2184132170141,135.42858385329842,1
2022-10-21,144.57240295410156,147.27000427246094,147.85000610351562,142.64999389648438,142.8699951171875,86548600,143.66549911499024,144.95992649953553,51.356817019225375,-2.536708816456013,151.66682804473766,135.66417018524282,1
2022-10-24,146.7124786376953,149.4499969482422,150.22999572753906,146.0,147.19000244140625,75981900,143.5994987487793,145.3875522565552,54.430907067662886,-1.8867679538048776,151.38417117468953,135.81482632286907,1
2022-10-25,149.54949951171875,152.33999633789062,152.49000549316406,149.36000061035156,150.08999633789062,74732300,143.62849884033204,146.04968978811095,58.20208176763024,-1.1255121362708564,151.53787822022568,135.7191194604384,0
2022-10-26,146.61428833007812,149.35000610351562,151.99000549316406,148.0399932861328,150.9600067138672,88194300,143.60399932861327,146.3640056276733,53.28851783871725,-0.7547780285659087,151.43895115430345,135.7690475029231,0
2022-10-27,142.14767456054688,144.8000030517578,149.0500030517578,144.1300048828125,148.07000732421875,109180200,143.71999969482422,146.21505300139563,46.81199575692688,-0.8186785804635974,151.5536485210834,135.88635086856505,1
2022-10-28,152.88723754882812,155.74000549316406,157.5,147.82000732421875,148.1999969482422,164762400,144.5970001220703,147.122191333945,59.54366083582251,0.013293302469065793,153.60208517161672,135.5919150725239,0
2022-10-31,150.53118896484375,153.33999633789062,154.24000549316406,151.9199981689453,153.16000366210938,97943200,145.14150009155273,147.7143632390827,56.35655760129441,0.47351791286493494,154.8508619615617,135.43213822154377,0
2022-11-01,147.89048767089844,150.64999389648438,155.4499969482422,149.1300048828125,155.0800018310547,80379300,145.36899948120117,147.9939471112162,52.936449247790726,0.6141094451954814,155.36648106800206,135.37151789440028,0
2022-11-02,142.3734130859375,145.02999877929688,152.1699981689453,145.0,148.9499969482422,93604600,145.3004997253418,147.71166631770006,46.576802073300506,0.2689424090953878,155.2875545269598,135.3134449237238,0
2022-11-03,136.33609008789062,138.8800048828125,142.8000030517578,138.75,142.05999755859375,97918500,144.97300033569337,146.87055570485361,40.800299212015666,-0.49515027941021117,155.34379766904175,134.602203002345,0
2022-11-04,136.07061767578125,138.3800048828125,142.6699981689453,134.3800048828125,142.08999633789062,140814800,144.88750076293945,146.06193181704018,40.36202264563141,-1.1280416988443847,155.4444401310258,134.3305613948531,1
2022-11-07,136.6015625,138.9199981689453,139.14999389648438,135.6699981689453,137.11000061035156,83374600,144.81250076293946,145.38174766007876,41.09792222814709,-1.5679652359876854,155.51562976234183,134.1093717635371,1
2022-11-08,137.17189025878906,139.5,141.42999267578125,137.49000549316406,140.41000366210938,89908500,144.8385009765625,144.82158121626173,41.92681242485073,-1.848498171887769,155.48721809211526,134.18978386100974,0
2022-11-09,132.619140625,134.8699951171875,138.5500030517578,134.58999633789062,138.5,74917800,144.66500091552734,143.873811111588,37.402024148675665,-2.4165685462573663,155.83204512732573,133.49795670372896,1
2022-11-10,144.4188995361328,146.8699951171875,146.8699951171875,139.5,141.24000549316406,118854000,144.8590003967285,144.15916196926415,51.89303947447212,-1.876833727928613,156.03771280855477,133.68028798490224,1
2022-11-11,147.20166015625,149.6999969482422,150.00999450683594,144.3699951171875,145.82000732421875,93979700,145.425,144.68686053869064,54.56435609662912,-1.2068210178954075,156.3782534861196,134.47174651388042,0
2022-11-14,145.80535888671875,148.27999877929688,150.27999877929688,147.42999267578125,148.97000122070312,73374100,145.71849975585937,145.02906418065314,52.97481184697639,-0.7814055460998475,156.64742269121268,134.78957682050606,1
2022-11-15,147.53599548339844,150.0399932861328,153.58999633789062,148.55999755859375,152.22000122070312,89868300,146.03299942016602,145.50629552403214,54.73490336846473,-0.2987994973260868,157.07862205450277,134.98737678582927,0
2022-11-16,146.3068389892578,148.7899932861328,149.8699951171875,147.2899932861328,149.1300048828125,64218300,146.27949905395508,145.8190286442322,53.21157269177813,-0.016999322391370697,157.34017486387938,135.21882324403077,1
2022-11-17,148.2046661376953,150.72000122070312,151.47999572753906,146.14999389648438,146.42999267578125,80389400,146.6459991455078,146.28578793722943,55.28102507002196,0.3579387618381986,157.78489632343283,135.50710196758277,1
2022-11-18,148.76513671875,151.2899932861328,152.6999969482422,149.97000122070312,152.30999755859375,74829600,146.8469985961914,146.76237892283928,55.90137457631499,0.6930840494388235,158.16728512346737,135.52671206891546,0
2022-11-21,145.53985595703125,148.00999450683594,150.3699951171875,147.72000122070312,150.16000366210938,58724100,146.7749984741211,146.88119945464848,51.47610403842374,0.686111548219742,158.04635787761774,135.50363907062447,1
2022-11-22,147.6736602783203,150.17999267578125,150.4199981689453,146.92999267578125,148.1300048828125,51804100,146.66699829101563,147.1953702376135,54.06678849222641,0.8459350943802235,157.76302656704775,135.57097001498352,1
2022-11-23,148.548828125,151.07000732421875,151.8300018310547,149.33999633789062,149.4499969482422,58301400,146.75299835205078,147.56438329348066,55.12503168048509,1.0325110059838494,157.95700883872112,135.54898786538044,0
2022-11-25,145.63818359375,148.11000061035156,148.8800048828125,147.1199951171875,148.30999755859375,35195900,146.91849822998046,147.61634684746838,50.92305761138311,0.9307963156099959,158.0999893221494,135.7370071378115,0
2022-11-28,141.81309509277344,144.22000122070312,146.63999938964844,143.3800048828125,145.13999938964844,69246000,146.3424980163574,147.29288535920503,45.9643638274069,0.5301846118339029,156.81108040380667,135.87391562890815,0
2022-11-29,138.8140411376953,141.1699981689453,144.80999755859375,140.35000610351562,144.2899932861328,83763800,145.73399810791017,146.70975324584697,42.472211965958394,-0.033032033279994266,155.9157505617274,135.55224565409293,1
2022-11-30,145.55953979492188,148.02999877929688,148.72000122070312,140.5500030517578,141.39999389648438,111380900,145.60299835205078,146.83549091569935,51.413429774843486,0.07331431377596687,155.59401232384656,135.611984380255,1
2022-12-01,145.8348846435547,148.30999755859375,149.1300048828125,146.61000061035156,148.2100067138672,71250400,145.76699829101562,146.97592011978455,51.743111581358065,0.17813469555829897,155.82247836426257,135.71151821776868,0
2022-12-02,145.3432159423828,147.80999755859375,148.0,145.64999389648438,145.9600067138672,65447400,146.2134979248047,147.0553560663378,51.07661277376063,0.21834286139278447,155.7876227084134,136.639373141196,0
2022-12-05,144.1829071044922,146.6300048828125,150.9199981689453,145.77000427246094,147.77000427246094,68826400,146.6259979248047,147.01484642981157,49.45751484960183,0.15322627802251532,155.49984789725394,137.75214795235544,0
2022-12-06,140.52499389648438,142.91000366210938,147.3000030517578,141.9199981689453,147.07000732421875,64727200,146.82549819946288,146.62390902336375,44.6519952654197,-0.19628939069144735,155.16043959816503,138.49055680076074,0
2022-12-07,138.58787536621094,140.94000244140625,143.3699951171875,140.0,142.19000244140625,69721100,146.8974983215332,146.08258458698685,42.307581015661896,-0.6250406314699433,154.99970415322127,138.7952924898451,1
2022-12-08,140.2693328857422,142.64999389648438,143.52000427246094,141.10000610351562,142.36000061035156,62128300,147.28649826049804,145.75567118789138,45.00666067667098,-0.8174243008318172,153.58860486313776,140.9843916578583,0
2022-12-09,139.78749084472656,142.16000366210938,145.57000732421875,140.89999389648438,142.33999633789062,76097000,147.05099868774414,145.41322666162642,44.36614928587017,-0.9979244103295173,153.73801609730347,140.3639812781848,1
2022-12-12,142.07861328125,144.49000549316406,144.5,141.05999755859375,142.6999969482422,70462700,146.79049911499024,145.32530083605857,48.14527973605256,-0.9421004251472311,153.45030846645386,140.13068976352662,1
2022-12-13,143.0422821044922,145.47000122070312,149.97000122070312,144.24000549316406,149.5,93886200,146.64999923706054,145.33908182507233,49.69314285415503,-0.8094512000851068,153.29673684455025,140.00326162957083,0
2022-12-14,140.82003784179688,143.2100067138672,146.66000366210938,141.16000366210938,145.35000610351562,82291200,146.30849990844726,145.13631276686232,46.2634872847878,-0.8765836915351883,152.92521596994033,139.6917838469542,0
2022-12-15,134.22195434570312,136.5,141.8000030517578,136.02999877929688,141.11000061035156,98931900,145.69400024414062,144.31380678906592,37.89990366775302,-1.454462005982208,153.45803684263691,137.92996364564434,0
2022-12-16,132.26515197753906,134.50999450683594,137.64999389648438,133.72999572753906,136.69000244140625,160156900,144.88349990844728,143.3801103812345,35.8310508906894,-2.049387482499583,153.69354422327814,136.07345559361642,0
2022-12-19,130.160888671875,132.3699951171875,135.1999969482422,131.32000732421875,135.11000061035156,79592600,143.9375,142.33152797513478,33.700592416783294,-2.662854545241572,153.79377447236854,134.08122552763146,0
2022-12-20,130.092041015625,132.3000030517578,133.25,129.88999938964844,131.38999938964844,77432800,143.1520004272461,141.37614464909888,33.63016166467011,-3.118728624743312,154.03535160700244,132.26864924748975,1
2022-12-21,133.1894989013672,135.4499969482422,136.80999755859375,132.75,132.97999572753906,85928000,142.41550064086914,140.81174962996965,39.73450694952817,-3.1890722950066674,153.29039106190754,131.54061021983074,0
2022-12-22,130.02317810058594,132.22999572753906,134.55999755859375,130.3000030517578,134.35000610351562,77852100,141.47350006103517,139.99443973450008,36.081244696226946,-3.4647083472063684,152.4499560547258,130.49704406734455,0
2022-12-23,129.65943908691406,131.86000061035156,132.4199981689453,129.63999938964844,130.9199981689453,63814900,140.66100006103517,139.21973124648594,35.67535690564091,-3.6706939433526315,151.95335179178056,129.36864833028977,0
2022-12-27,127.85993194580078,130.02999877929688,131.41000366210938,128.72000122070312,131.3800048828125,69007800,139.95149993896484,138.34451863056316,33.65856851298727,-3.9362304517182736,152.01690443767757,127.88609544025213,0
2022-12-28,123.9365234375,126.04000091552734,131.02999877929688,125.87000274658203,129.6699981689453,85438400,139.19500007629395,137.17265980055976,29.71432517624922,-4.417704976445435,152.67438548428638,125.71561466830154,1
2022-12-29,127.44696044921875,129.61000061035156,130.47999572753906,127.7300033569336,127.98999786376953,75703700,138.27400016784668,136.45240654434946,36.84537423250163,-4.459798090232056,151.729997722386,124.81800261330734,1
2022-12-30,127.7615966796875,129.92999267578125,129.9499969482422,127.43000030517578,128.41000366210938,77034200,137.35499992370606,135.83122427115248,37.45788661353463,-4.4164266831048735,150.4494975419027,124.26050230550942,0
2023-01-03,122.98270416259766,125.06999969482422,130.89999389648438,124.16999816894531,130.27999877929688,112117500,136.21800003051757,134.8063457400736,32.32940774686524,-4.7198083348838225,149.43229697966083,123.00370308137431,1
2023-01-04,124.25118255615234,126.36000061035156,128.66000366210938,125.08000183105469,126.88999938964844,89113600,135.20449981689453,134.0019319181953,34.87806624800186,-4.8008074666926746,148.17612171366733,122.23287792012172,0
2023-01-05,122.93355560302734,125.0199966430664,127.7699966430664,124.76000213623047,127.12999725341797,80962700,134.30999946594238,133.14650951104016,33.467991705844184,-4.91645317172015,147.49833955100385,121.12165938088091,1
2023-01-06,127.456787109375,129.6199951171875,130.2899932861328,124.88999938964844,126.01000213623047,87754700,133.74399909973144,132.8106509973399,42.11891781876879,-4.584079379470239,146.7154573372763,120.77254086218657,1
2023-01-09,127.97792053222656,130.14999389648438,133.41000366210938,129.88999938964844,130.47000122070312,70790800,133.11899909973144,132.55725508297272,43.03792652250195,-4.229153236430591,145.50513065177807,120.73286754768482,1
2023-01-10,128.54824829101562,130.72999572753906,131.25999450683594,128.1199951171875,130.25999450683594,63896200,132.54749870300293,132.38323038245522,44.08422716654169,-3.8566137676238554,144.248067865819,120.84692954018686,1
2023-01-11,131.26222229003906,133.49000549316406,133.50999450683594,130.4600067138672,131.25,69458900,131.99749870300292,132.48863753585607,48.89484999442563,-3.30061638178384,142.3583041184681,121.63669328753774,0
2023-01-12,131.18356323242188,133.41000366210938,134.25999450683594,131.44000244140625,133.8800048828125,71379600,131.39449882507324,132.57638669073734,48.763889800687885,-2.833773944850492,139.76045499756253,123.02854265258397,1
2023-01-13,132.510986328125,134.75999450683594,134.9199981689453,131.66000366210938,132.02999877929688,57809700,130.97199821472168,132.7843493398896,51.14197639808083,-2.3280289032880717,137.57648627359373,124.36751015584963,1
2023-01-17,133.6713104248047,135.94000244140625,137.2899932861328,134.1300048828125,134.8300018310547,63646600,130.943998336792,133.08488773051022,53.18726373225251,-1.8111279796106032,137.4586417651609,124.42935490842308,0
2023-01-18,132.95352172851562,135.2100067138672,138.61000061035156,135.02999877929688,136.82000732421875,69672800,130.97899894714357,133.28728001463946,51.74415256706125,-1.443742265768293,137.5768909275864,124.38110696670073,1
2023-01-19,133.0124969482422,135.27000427246094,136.25,133.77000427246094,134.0800018310547,58280400,131.12399940490724,133.47611089633673,51.859763339564275,-1.1346654224340114,137.9609321474425,124.287066662372,1
2023-01-20,135.56906127929688,137.8699951171875,138.02000427246094,134.22000122070312,135.27999877929688,80223600,131.40249900817872,133.89457606022728,56.700928140680666,-0.6721738632915333,138.83610485758996,123.96889315876749,1
2023-01-23,138.75503540039062,141.11000061035156,143.32000732421875,137.89999389648438,138.1199951171875,81760300,131.68549919128418,134.58175935071532,61.849643236699514,-0.0437008489726054,140.08245155902597,123.28854682354239,1
2023-01-24,140.15133666992188,142.52999877929688,143.16000366210938,140.3000030517578,140.30999755859375,66435100,132.20049934387208,135.33873453438974,63.87700276628297,0.5624667608965126,141.83944365353307,122.56155503421111,0
2023-01-25,139.49252319335938,141.86000061035156,142.42999267578125,138.80999755859375,140.88999938964844,65799300,132.70049934387208,135.95980749400516,62.19751924444529,0.9775273789590528,143.21464469528627,122.18635399245791,1
2023-01-26,141.55747985839844,143.9600067138672,144.25,141.89999389648438,143.1699981689453,54105100,133.3969997406006,136.72173122923013,65.2789713688376,1.459099263146527,144.90941859373518,121.884580887466,1
2023-01-27,143.4945831298828,145.92999267578125,147.22999572753906,143.0800018310547,143.16000366210938,70555800,134.3914993286133,137.59870850985405,67.92069472459306,1.9769211378831528,146.60500685790282,122.17799179932375,0
2023-01-30,140.61351013183594,143.0,145.5500030517578,142.85000610351562,144.9600067138672,64015300,135.0609992980957,138.11311722320127,60.54260483457522,2.126361411612976,147.6159009741253,122.50609762206611,1
2023-01-31,141.88194274902344,144.2899932861328,144.33999633789062,142.27999877929688,142.6999969482422,65874500,135.77899932861328,138.70139113395666,62.47530545903346,2.3221176556043304,148.71472041922422,122.84327823800234,1
2023-02-01,143.00289916992188,145.42999267578125,146.61000061035156,141.32000732421875,143.97000122070312,77663600,136.79699897766113,139.34221032841614,64.14665655021173,2.5399651752207433,149.40173566187428,124.19226229344797,1
2023-02-02,148.302978515625,150.82000732421875,151.17999267578125,148.1699981689453,148.89999389648438,118339000,138.0199993133545,140.4353338518259,70.77462740820081,3.111670637756049,151.07523708321554,124.96476154349345,1
2023-02-03,151.9215545654297,154.5,157.3800048828125,147.8300018310547,148.02999877929688,154357300,139.49399948120117,141.77482586593771,74.2716933701808,3.8176880581778505,152.99461420384355,125.9933847585588,0
2023-02-06,149.1977996826172,151.72999572753906,153.10000610351562,150.77999877929688,152.57000732421875,69858300,140.59949951171876,142.7229372813283,67.70450459905904,4.1063601913812136,154.30434555285686,126.89465347058066,1
2023-02-07,152.069091796875,154.64999389648438,155.22999572753906,150.63999938964844,150.63999938964844,83322600,141.82449951171876,143.8588474351527,70.65057175886216,4.518666016440648,155.9477126723987,127.70128635103883,0
2023-02-08,149.3845977783203,151.9199981689453,154.5800018310547,151.1699981689453,153.8800048828125,64120100,142.88399963378907,144.62657607646628,64.70739458599621,4.572425439387899,156.69490850075047,129.07309076682768,0
2023-02-09,148.35211181640625,150.8699951171875,154.3300018310547,150.4199981689453,153.77999877929688,56007100,143.75299911499025,145.22118741367782,62.52870330062029,4.478676305780311,157.27432903950412,130.23166919047637,1
2023-02-10,148.71653747558594,151.00999450683594,151.33999633789062,149.22000122070312,149.4600067138672,57450700,144.63299865722655,145.77250237493098,62.70899103500473,4.365355126136279,157.627845773911,131.6381515405421,1
2023-02-13,151.5133819580078,153.85000610351562,154.25999450683594,150.9199981689453,150.9499969482422,62199000,145.58749923706054,146.54178844432,66.25585507381223,4.453376721009164,158.34356325464262,132.83143521947846,0
2023-02-14,150.87326049804688,153.1999969482422,153.77000427246094,150.86000061035156,152.1199951171875,61707600,146.45049896240235,147.17590353993162,64.73815905134596,4.419736194964571,158.80822045598725,134.09277746881745,1
2023-02-15,152.97093200683594,155.3300018310547,155.5,152.8800048828125,153.11000061035156,65573800,147.4564987182617,147.9524843295624,67.37540970093227,4.512927212846705,159.25329995922783,135.6596974772956,0
2023-02-16,151.3755340576172,153.7100067138672,156.3300018310547,153.35000610351562,153.50999450683594,68167900,148.37849884033204,148.50081979473427,63.48635029803468,4.405280368929169,159.05011191864327,137.70688576202082,0
2023-02-17,150.23316955566406,152.5500030517578,153.0,150.85000610351562,152.35000610351562,59144100,149.11249923706055,148.88645629540318,60.78089366369035,4.178203143595567,158.76251782465474,139.46248064946636,0
2023-02-21,146.2249298095703,148.47999572753906,151.3000030517578,148.41000366210938,150.1999969482422,58867200,149.48099899291992,148.8477457651304,52.35127392230246,3.6280058369880237,158.41697715675042,140.54502082908942,1
2023-02-22,146.64842224121094,148.91000366210938,149.9499969482422,147.16000366210938,148.8699951171875,51011300,149.79999923706055,148.8536750886522,53.09148998188895,3.1898974025234565,158.15742632085926,141.44257215326184,1
2023-02-23,147.1309814453125,149.39999389648438,150.33999633789062,147.24000549316406,150.08999633789062,48394200,150.1769989013672,148.9057054513029,53.96900232847202,2.8493854864968284,157.70702929237711,142.64696851035728,0
2023-02-24,144.4818572998047,146.7100067138672,147.19000244140625,145.72000122070312,147.11000061035156,55469600,150.3144989013672,148.69659128583285,48.59452307306018,2.3355451447116593,157.4768687105353,143.15212909219906,1
2023-02-27,145.67347717285156,147.9199981689453,149.1699981689453,147.4499969482422,147.7100067138672,44998500,150.41399917602538,148.62263003660547,50.960210566736826,2.0028713161430574,157.3826351865893,143.44536316546146,0
2023-02-28,145.1711883544922,147.41000366210938,149.0800018310547,146.8300018310547,147.0500030517578,50547000,150.63449935913087,148.507141810463,49.9174884491242,1.678721360837244,156.89379065909725,144.3752080591645,0
2023-03-01,143.1030731201172,145.30999755859375,147.22999572753906,145.00999450683594,146.8300018310547,55479000,150.6854995727539,148.20265188171354,45.76498117503093,1.238105138470047,156.7507972499829,144.62020189552493,1
2023-03-02,143.69398498535156,145.91000366210938,146.7100067138672,143.89999389648438,144.3800048828125,52238100,150.70950012207032,147.98430443222742,47.1185514649647,0.9266472729246686,156.69469297590723,144.72430726823342,1
2023-03-03,148.73619079589844,151.02999877929688,151.11000061035156,147.3300018310547,148.0399932861328,70732300,150.71999969482422,148.27437056051974,56.98423593383401,1.0805001537354144,156.70666771994635,144.7333316697021,1
2023-03-06,151.4936981201172,153.8300018310547,156.3000030517578,153.4600067138672,153.7899932861328,87558000,150.68649978637694,148.80347830057067,61.242682750152284,1.4120888348101346,156.5951753794013,144.7778241933526,0
2023-03-07,149.2975616455078,151.60000610351562,154.02999877929688,151.1300048828125,153.6999969482422,56182000,150.68000030517578,149.06981428180353,56.44960266644937,1.4778969589845588,156.58435465540106,144.7756459549505,1
2023-03-08,150.54827880859375,152.8699951171875,153.47000122070312,151.8300018310547,152.80999755859375,47204800,150.59100036621095,149.43173626612582,58.44427672912841,1.6139235649527564,156.30385971760433,144.87814101481757,0
2023-03-09,148.3029022216797,150.58999633789062,154.5399932861328,150.22999572753906,153.55999755859375,53833600,150.5245002746582,149.54204674915104,53.689918543166236,1.5202245807964232,156.20480185906166,144.84419869025476,0
2023-03-10,146.24462890625,148.5,150.94000244140625,147.61000061035156,150.2100067138672,68572400,150.40600051879883,149.44280420161286,49.69882740327098,1.2627658445368581,156.15104222938692,144.66095880821075,1
2023-03-13,148.1847381591797,150.47000122070312,153.13999938964844,147.6999969482422,147.80999755859375,84457100,150.37900085449218,149.54063248914525,53.22813296253431,1.2038137600073924,156.11750639159484,144.6404953173895,1
2023-03-14,150.2725067138672,152.58999633789062,153.39999389648438,150.10000610351562,151.27999877929688,73695900,150.31600036621094,149.83104809378767,56.74533377543434,1.3130239736701128,155.92694451769162,144.70505621473026,1
2023-03-15,150.6664581298828,152.99000549316406,153.25,149.9199981689453,151.19000244140625,77167900,150.30550079345704,150.13190117944256,57.39633111434759,1.415533857459934,155.89556579609197,144.7154357908221,1
2023-03-16,153.4830322265625,155.85000610351562,156.4600067138672,151.63999938964844,152.16000366210938,76161100,150.33150100708008,150.67648260078286,61.82073430870943,1.7078646258422907,156.0187945972282,144.64420741693195,0
2023-03-17,152.64593505859375,155.0,156.74000549316406,154.27999877929688,156.0800018310547,98944600,150.39600067138673,151.08824616261307,59.83197760789292,1.84962910419938,156.26155980594308,144.53044153683038,1
2023-03-20,155.00946044921875,157.39999389648438,157.82000732421875,154.14999389648438,155.07000732421875,73641400,150.63850021362305,151.68936499441034,63.41104802523059,2.131072250162248,157.19996337495775,144.07703705228835,1
2023-03-21,156.86094665527344,159.27999877929688,159.39999389648438,156.5399932861328,157.32000732421875,73938300,151.17850036621093,152.41228249773286,65.96903090027124,2.4772623152844346,158.6544397270667,143.70256100535516,0
2023-03-22,155.43295288085938,157.8300018310547,162.13999938964844,157.80999755859375,159.3000030517578,75701800,151.6245002746582,152.92825576757303,62.348545634714085,2.604593665987238,159.55628976643825,143.69271078287815,1
2023-03-23,156.51625061035156,158.92999267578125,161.5500030517578,157.67999267578125,158.8300018310547,67622100,152.10100021362305,153.49984975883095,63.964267848832606,2.762421274054674,160.56796152768638,143.63403889955973,1
2023-03-24,157.8162078857422,160.25,160.33999633789062,157.85000610351562,158.86000061035156,59196500,152.7779998779297,154.14272121037087,65.85769967024225,2.9598945281870215,161.57145181859283,143.98454793726654,0
2023-03-27,155.8760986328125,158.27999877929688,160.77000427246094,157.8699951171875,159.94000244140625,52390300,153.29599990844727,154.53674764550667,60.72921756053709,2.9237279543806096,162.1042836894978,144.48771612739674,0
2023-03-28,155.2556915283203,157.64999389648438,158.49000549316406,155.97999572753906,157.97000122070312,45992200,153.80799942016603,154.83324728845693,59.14305339773902,2.8118166827765094,162.37536491573752,145.24063392459453,1
2023-03-29,158.32827758789062,160.77000427246094,161.0500030517578,159.35000610351562,159.3699951171875,51305700,154.58099975585938,155.39865271550494,64.1385139729872,2.940983133218424,162.7210445127142,146.44095499900456,1
